Model,Dataset,Metric,Mean,Std Dev,CI Lower,CI Upper
Neural Network,Original,Accuracy,94.47,0.00654,94.0,94.94
Neural Network,Original,Precision,93.49,0.00651,93.03,93.96
Neural Network,Original,Recall,90.36,0.02353,88.67,92.04
Neural Network,Original,F1-Score,91.6,0.0151,90.52,92.68
Neural Network,con,Accuracy,32.46,0.00077,32.4,32.52
Neural Network,con,Precision,24.68,0.02566,22.85,26.52
Neural Network,con,Recall,21.75,0.00042,21.72,21.78
Neural Network,con,F1-Score,12.49,0.00074,12.44,12.55
