Model,Dataset,Metric,Mean,Std Dev,CI Lower,CI Upper
Neural Network,Original,Accuracy,0.9432990990577933,0.010034264974261265,0.9361210183122975,0.950477179803289
Neural Network,Original,Precision,0.9334014657685327,0.012379185648146268,0.9245459298250622,0.9422570017120031
Neural Network,Original,Recall,0.9090518741797379,0.02776415459163291,0.8891905944546784,0.9289131539047973
Neural Network,Original,F1-Score,0.9177857831205312,0.01821033275255099,0.9047588958262995,0.9308126704147628
Neural Network,padxor,Accuracy,0.26589683307979534,0.07982760480278782,0.20879160469846836,0.3230020614611223
Neural Network,padxor,Precision,0.07405045525223852,0.06291661266436462,0.02904262188364224,0.11905828862083481
Neural Network,padxor,Recall,0.18195740608075792,0.054264531349136225,0.14313889883187347,0.22077591332964236
Neural Network,padxor,F1-Score,0.08314120421196182,0.022452520769865474,0.06707963842319499,0.09920277000072865
