Model,Dataset,Metric,Mean,Std Dev,CI Lower,CI Upper
Neural Network,Original,Accuracy,0.9514597326975538,0.010428461256759308,0.9439996609190722,0.9589198044760354
Neural Network,Original,Precision,0.9435343533460063,0.011852198801045221,0.9350558010829558,0.9520129056090568
Neural Network,Original,Recall,0.9232536472116338,0.02603842429983972,0.9046268805686202,0.9418804138546475
Neural Network,Original,F1-Score,0.9314726857120252,0.019696888143326093,0.9173823807529216,0.9455629906711289
Neural Network,padding,Accuracy,0.29742652228941074,5.551115123125783e-17,0.2974265222894107,0.2974265222894108
Neural Network,padding,Precision,0.07971045521126212,0.060658717511705415,0.03631782273303743,0.1231030876894868
Neural Network,padding,Recall,0.20003152734178195,9.458202534589343e-05,0.19996386743677177,0.20009918724679213
Neural Network,padding,F1-Score,0.09204343345561662,0.0010183259072409421,0.0913149669853614,0.09277189992587184
