Model,Dataset,Metric,Mean,Std Dev,CI Lower,CI Upper
Neural Network,Original,Accuracy,0.9160744890548813,0.006168010476461383,0.9116621601645568,0.9204868179452058
Neural Network,Original,Precision,0.9219683102820391,0.005335386448685114,0.9181516047400464,0.9257850158240317
Neural Network,Original,Recall,0.9183303663235816,0.0065286356970776895,0.9136600616912286,0.9230006709559345
Neural Network,Original,F1-Score,0.919653900352966,0.005993670538445936,0.9153662867412843,0.9239415139646477
Neural Network,con,Accuracy,0.2538846085984826,0.02803171730880424,0.23383192603591924,0.273937291161046
Neural Network,con,Precision,0.09345009573410559,0.05649412107426471,0.053036636077909594,0.1338635553903016
Neural Network,con,Recall,0.22858497413715878,0.03078457961538903,0.20656301251244347,0.2506069357618741
Neural Network,con,F1-Score,0.1176021348081524,0.03656591705173714,0.09144445352270333,0.14375981609360147
