Delta time,Destination Port,Flags,Packets per Second,Label,length,total_packets,conversation_length,total_packet_length,TCP or UDP segment length,TCP or UDP stream time,Flow time
0.095318,443.0,002,13,0,149.0,32.0,8835.0,10587.0,83.0,0.0,72.04381799697876
0.093889,53.0,0,13,0,204.0,6.0,507.0,1014.0,71.0,0.1892070770263672,0.7196249961853027
0.107249,59322.0,0,13,0,151.0,6.0,507.0,1014.0,87.0,0.1072490215301513,0.7196249961853027
0.097585,31414.0,012,13,0,181.0,32.0,8835.0,10587.0,115.0,0.2987229824066162,72.04381799697876
0.04594,443.0,010,13,0,119.0,32.0,8835.0,10587.0,65.0,0.0459399223327636,72.04381799697876
0.042517,53.0,0,13,0,182.0,4.0,470.0,855.0,71.0,0.0,1.0143389701843262
0.088798,443.0,018,13,0,696.0,32.0,8835.0,10587.0,642.0,0.131314992904663,72.04381799697876
0.056196,59322.0,0,13,0,181.0,6.0,507.0,1014.0,87.0,0.331035852432251,0.7196249961853027
0.032551,12177.0,0,13,0,172.0,117.0,12402.0,25563.0,106.0,3.397624969482422,81.73468589782715
0.081497,12177.0,0,13,0,197.0,117.0,12402.0,25563.0,106.0,0.0814969539642334,81.73468589782715
0.102623,31414.0,010,17,0,69.0,32.0,8835.0,10587.0,15.0,0.2728669643402099,72.04381799697876
0.059396,31414.0,010,17,0,1585.0,32.0,8835.0,10587.0,1531.0,0.0593960285186767,72.04381799697876
0.091933,31414.0,018,17,0,1563.0,32.0,8835.0,10587.0,1509.0,0.0919330120086669,72.04381799697876
0.043898,31414.0,010,17,0,1554.0,32.0,8835.0,10587.0,1500.0,0.0438981056213378,72.04381799697876
0.049606,31414.0,018,17,0,316.0,32.0,8835.0,10587.0,262.0,0.0496058464050293,72.04381799697876
0.046045,443.0,010,17,0,80.0,32.0,8835.0,10587.0,26.0,0.0460450649261474,72.04381799697876
0.032136,53.0,0,17,0,139.0,4.0,470.0,855.0,71.0,0.6846790313720703,1.0143389701843262
0.080163,53.0,0,17,0,109.0,4.0,326.0,761.0,32.0,0.0,0.3336861133575439
0.101003,62256.0,0,17,0,270.0,4.0,470.0,855.0,164.0,0.1811661720275879,1.0143389701843262
0.058051,53.0,0,17,0,160.0,4.0,326.0,761.0,32.0,0.1590540409088134,0.3336861133575439
0.029636,49364.0,0,17,0,293.0,4.0,326.0,761.0,131.0,0.0296359062194824,0.3336861133575439
0.060807,62256.0,0,17,0,264.0,4.0,470.0,855.0,164.0,0.1484937667846679,1.0143389701843262
0.084189,49364.0,0,17,0,199.0,4.0,326.0,761.0,131.0,0.144996166229248,0.3336861133575439
0.084275,80.0,002,17,0,127.0,33.0,3894.0,5844.0,61.0,0.0,70.12747001647949
0.031868,53.0,0,17,0,169.0,4.0,220.0,611.0,39.0,0.0,0.3651468753814697
0.056561,53.0,0,17,0,101.0,4.0,220.0,611.0,39.0,0.05656099319458,0.3651468753814697
0.042693,57980.0,0,17,0,171.0,4.0,220.0,611.0,71.0,0.0426928997039794,0.3651468753814697
0.061672,31415.0,012,15,0,125.0,33.0,3894.0,5844.0,59.0,0.1927938461303711,70.12747001647949
0.020319,80.0,010,15,0,170.0,33.0,3894.0,5844.0,116.0,0.0203189849853515,70.12747001647949
0.070977,80.0,018,15,0,495.0,33.0,3894.0,5844.0,441.0,0.0709772109985351,70.12747001647949
0.016511,53.0,0,15,0,172.0,14.0,1449.0,2926.0,39.0,0.0,71.98940896987915
0.096414,57980.0,0,15,0,170.0,4.0,220.0,611.0,71.0,0.2658929824829101,0.3651468753814697
0.066773,55046.0,0,15,0,181.0,14.0,1449.0,2926.0,95.0,0.163187026977539,71.98940896987915
0.054506,80.0,018,15,0,560.0,33.0,3894.0,5844.0,506.0,0.234203815460205,70.12747001647949
0.086178,31415.0,018,15,0,996.0,33.0,3894.0,5844.0,942.0,0.0861780643463134,70.12747001647949
0.094307,31415.0,010,15,0,88.0,33.0,3894.0,5844.0,22.0,0.0943069458007812,70.12747001647949
