Model,Dataset,Metric,Mean,Std Dev,CI Lower,CI Upper
Neural Network,Original,Accuracy,0.9854379518129044,0.0019984886378057727,0.9840083191643823,0.9868675844614265
Neural Network,Original,Precision,0.9861976230764451,0.0019531196082403285,0.984800445476539,0.9875948006763512
Neural Network,Original,Recall,0.9853205226461335,0.002008070602295189,0.9838840354731413,0.9867570098191256
Neural Network,Original,F1-Score,0.9857278938525933,0.001968365372948851,0.9843198100896164,0.9871359776155701
Neural Network,pad,Accuracy,0.06704935805296366,0.05315340531148051,0.029025702488499963,0.10507301361742737
Neural Network,pad,Precision,0.16469374387267993,0.05183082968453603,0.1276162019165955,0.20177128582876436
Neural Network,pad,Recall,0.16605563023661177,0.001703734953394198,0.16483685167178844,0.1672744088014351
Neural Network,pad,F1-Score,0.02402205427364169,0.021314701439235695,0.00877443540076721,0.03926967314651617
