Model,Dataset,Metric,Mean,Std Dev,CI Lower,CI Upper
Neural Network,Original,Accuracy,0.986369784226245,0.0019064844750979102,0.9850059673908923,0.9877336010615977
Neural Network,Original,Precision,0.9869944858452613,0.0019086220066908822,0.9856291399119219,0.9883598317786007
Neural Network,Original,Recall,0.98617483120817,0.0021494459126546006,0.9846372102305809,0.987712452185759
Neural Network,Original,F1-Score,0.9865574598153739,0.0020014972907882174,0.9851256749061632,0.9879892447245846
Neural Network,padshift,Accuracy,0.050139474261212756,0.001978829147075305,0.048723905165152195,0.05155504335727332
Neural Network,padshift,Precision,0.013159907049630057,0.013326045783820085,0.003627028169134204,0.02269278593012591
Neural Network,padshift,Recall,0.1623599602200016,0.012920119339995149,0.15311746362440468,0.17160245681559852
Neural Network,padshift,F1-Score,0.018387078077983347,0.0058810739884723835,0.014180011185911591,0.022594144970055102
